"Field","Trt","Plot","Scom","Spop","Asyn","CPE","SAE","Richness","Shannon","Inv.Simpson","Evenness.Shannon","Evenness.Simpson","Nitrogen","Nitrogen_log"
"CDR C","A",47,0.504801565609863,0.324277504928827,0.180524060681036,0.0351358812626023,0.145388179418434,2,0.67137130723667,1.91711416175792,0.968584055545485,0.958557080878958,0,0
"CDR C","B",4,0.596736535826305,0.476973109395905,0.119763426430401,-0.0212009835181091,0.14096440994851,2,0.533853890705846,1.53695748308636,0.770188360680603,0.76847874154318,1,0.301029995663981
"CDR C","B",11,0.536215438476121,0.344078411848576,0.192137026627544,0.0419751058942594,0.150161920733285,2,0.539253922970427,1.54841897371901,0.777978960449354,0.774209486859507,1,0.301029995663981
"CDR C","B",17,0.508306167623302,0.353167719375262,0.155138448248039,0.0309043555136719,0.124234092734367,2,0.569784653562364,1.61760067766238,0.822025494069058,0.80880033883119,1,0.301029995663981
"CDR C","B",27,0.441711155804622,0.315106551831388,0.126604603973233,-0.02390639628903,0.150511000262263,2,0.641330941989791,1.81516243558525,0.925244969577319,0.907581217792625,1,0.301029995663981
"CDR C","B",37,0.467131334482844,0.312739941805274,0.15439139267757,0.00693185397544395,0.147459538702126,2,0.691368712211658,1.99291552894714,0.997434212533548,0.996457764473568,1,0.301029995663981
"CDR C","B",42,0.522858702294745,0.355871260349907,0.166987441944839,0.0425870197901477,0.124400422154691,2,0.556997195465392,1.58768284967496,0.803577091686982,0.793841424837478,1,0.301029995663981
"CDR C","C",2,0.484810671384969,0.31811654610121,0.16669412528376,0.0230063647292054,0.143687760554554,2,0.689149729543002,1.98415799985122,0.994232897241659,0.99207899992561,2,0.477121254719662
"CDR C","C",7,0.349843773086441,0.22197337661158,0.127870396474861,-0.0128912721317283,0.140761668606589,2,0.692901173602289,1.99901653670253,0.999645086982164,0.999508268351266,2,0.477121254719662
"CDR C","C",20,0.30429658285194,0.161928592724848,0.142367990127093,-0.00803085182993764,0.15039884195703,2,0.657256923111684,1.86755736105968,0.948221303563165,0.933778680529841,2,0.477121254719662
"CDR C","C",32,0.425666392025546,0.278642236811939,0.147024155213606,-0.00321923971813625,0.150243394931743,2,0.681212125696194,1.95355425952401,0.982781355535328,0.976777129762003,2,0.477121254719662
"CDR C","C",34,-0.147759550707476,-0.180613345020699,0.0328537943132231,0.0123802210842803,0.0204735732289428,2,0.357691979750595,1.2565828798504,0.516040445351938,0.628291439925198,2,0.477121254719662
"CDR C","C",36,0.414515172459887,0.329943382706308,0.0845717897535787,-0.0617738230768486,0.146345612830427,2,0.569633802691001,1.61723941065086,0.821807862265029,0.808619705325429,2,0.477121254719662
"CDR C","D",5,0.531958380956456,0.251306891430661,0.280651489525794,0.134757846863054,0.14589364266274,2,0.600099176847523,1.69455886344445,0.865760106479471,0.847279431722226,3.4,0.643452676486187
"CDR C","D",10,0.47184023105873,0.300084819171366,0.171755411887365,0.0251658697496753,0.146589542137689,2,0.610842214001301,1.724075938954,0.881259032905312,0.862037969477002,3.4,0.643452676486187
"CDR C","D",19,0.447975203680509,0.327149025342069,0.120826178338441,-0.0256676412693832,0.146493819607825,2,0.632387279294201,1.78724951668423,0.912341991759008,0.893624758342116,3.4,0.643452676486187
"CDR C","D",45,0.466035040585572,0.227700955280725,0.238334085304847,0.0956904186213476,0.142643666683499,2,0.645978060420747,1.83008509776251,0.931949344292083,0.915042548881257,3.4,0.643452676486187
"CDR C","D",46,0.375037156919564,0.239308891876004,0.13572826504356,-0.00985711206934393,0.145585377112903,2,0.630026915031165,1.78005437635644,0.908936705942035,0.890027188178221,3.4,0.643452676486187
"CDR C","D",50,0.369800241044383,0.304923359583529,0.0648768814608545,-0.0852119029123929,0.150088784373247,2,0.680480297800115,1.95078821314496,0.98172555105887,0.975394106572479,3.4,0.643452676486187
"CDR C","E",6,0.437048096398731,0.241090665788894,0.195957430609836,0.0465310399357887,0.149426390674048,2,0.481606991804931,1.43649363033986,0.694812018734425,0.718246815169929,5.4,0.806179973983887
"CDR C","E",14,0.40126179119261,0.147269718463124,0.253992072729486,0.120252228956692,0.133739843772794,2,0.693016232703739,1.99947636856954,0.999811082177236,0.999738184284768,5.4,0.806179973983887
"CDR C","E",16,0.474569640027312,0.26786000592118,0.206709634106132,0.0570618800038658,0.149647754102266,2,0.573017162188345,1.62539124592244,0.826689018233392,0.812695622961222,5.4,0.806179973983887
"CDR C","E",35,-0.198060536906619,-0.232185628838409,0.0341250919317897,-0.00622594582353877,0.0403510377553285,2,0.684954453818768,1.96784413362613,0.988180393759144,0.983922066813067,5.4,0.806179973983887
"CDR C","E",38,0.537627850359299,0.193605532852729,0.34402231750657,0.194897507155026,0.149124810351544,2,0.683852946971723,1.96361267274544,0.986591255293408,0.981806336372721,5.4,0.806179973983887
"CDR C","E",49,0.400588876529233,0.212596229607368,0.187992646921865,0.0405793530178085,0.147413293904056,2,0.681132524589372,1.95325294946302,0.982666515413267,0.976626474731509,5.4,0.806179973983887
"CDR C","F",1,0.303576573114843,0.107654889299496,0.195921683815348,0.056862845729521,0.139058838085827,2,0.691192852028206,1.99221817639496,0.997180499918991,0.996109088197482,9.5,1.02118929906994
"CDR C","F",9,0.355046383200007,0.251677363266281,0.103369019933727,-0.0454998335533385,0.148868853487065,2,0.615363649747508,1.73688056907224,0.887782085834063,0.868440284536122,9.5,1.02118929906994
"CDR C","F",13,0.373147727177668,0.156985115576077,0.216162611601592,0.0693599659031046,0.146802645698487,2,0.685390994180317,1.96952703366009,0.988810188373899,0.984763516830044,9.5,1.02118929906994
"CDR C","F",24,0.508906318845255,0.366283799351842,0.142622519493414,0.0244630550213582,0.118159464472056,2,0.275859306233946,1.16986713350695,0.397980853086783,0.584933566753476,9.5,1.02118929906994
"CDR C","F",31,0.337094313188487,0.0974289204312268,0.239665392757261,0.106307173716138,0.133358219041123,2,0.686773416120069,1.97487870838981,0.990804601650795,0.987439354194904,9.5,1.02118929906994
"CDR C","F",52,0.442049548692673,0.210134319211906,0.231915229480767,0.0878709904814797,0.144044238999287,2,0.51440728907099,1.49744221846463,0.742132844939852,0.748721109232314,9.5,1.02118929906994
"CDR C","G",3,0.303089990202264,0.0838333272751319,0.219256662927131,0.0704341303791758,0.148822532547956,2,0.690778747763996,1.99057834435161,0.996583073750606,0.995289172175805,17,1.25527250510331
"CDR C","G",12,0.396438361618073,0.153781629509276,0.242656732108797,0.0921518259700982,0.150504906138699,2,0.40613077794065,1.3187853787851,0.585922859287353,0.659392689392548,17,1.25527250510331
"CDR C","G",22,0.312115106435804,0.151779569224552,0.160335537211252,0.0285240887972852,0.131811448413966,2,0.440347811284299,1.36865594021339,0.635287603606167,0.684327970106695,17,1.25527250510331
"CDR C","G",25,0.289455481605964,0.19007977903688,0.0993757025690832,-0.00538223811285744,0.104757940681941,2,0.50410979180767,1.47757237154803,0.727276696704493,0.738786185774014,17,1.25527250510331
"CDR C","G",40,0.489989803819181,0.224191126726711,0.26579867709247,0.119870535139136,0.145928141953334,2,0.503912127852599,1.47719777344523,0.72699152789675,0.738598886722616,17,1.25527250510331
"CDR C","G",48,0.34715917982814,0.17944569972945,0.16771348009869,0.035269480663319,0.132443999435371,2,0.552692222260626,1.57792324046357,0.797366328193306,0.788961620231786,17,1.25527250510331
"CDR C","H",15,0.265809554226518,0.0566385011207676,0.20917105310575,0.0829704228585618,0.126200630247189,2,0.671323078752108,1.91693950977416,0.968514476549978,0.95846975488708,27.2,1.45024910831936
"CDR C","H",21,0.274879115446171,0.0780355474947333,0.196843567951437,0.0469131792053766,0.149930388746061,2,0.678404451387078,1.94299208323643,0.978730737733135,0.971496041618215,27.2,1.45024910831936
"CDR C","H",23,0.311609256316493,0.22695153008926,0.0846577262272337,0.00659735186848343,0.0780603743587502,2,0.171009490770244,1.08528127606508,0.246714544279177,0.542640638032542,27.2,1.45024910831936
"CDR C","H",29,0.322648467905322,0.246108652497778,0.0765398154075445,0.0111682912190134,0.0653715241885312,2,0.186358720269835,1.09606421170819,0.268858801559705,0.548032105854097,27.2,1.45024910831936
"CDR C","H",44,0.283634389948599,0.0305314594555312,0.253102930493067,0.106805382367985,0.146297548125083,2,0.683125471845768,1.96082973770911,0.985541730536822,0.980414868854555,27.2,1.45024910831936
"CDR C","H",51,0.346286442229974,0.169914923925358,0.176371518304617,0.0381653369997402,0.138206181304876,2,0.691553563819192,1.99364915079406,0.997700897031038,0.996824575397028,27.2,1.45024910831936
