"Field","Trt","Plot","Scom","Spop","Asyn","CPE","SAE","Richness","Shannon","Inv.Simpson","Evenness.Shannon","Evenness.Simpson","Nitrogen","Nitrogen_log"
"CDR C","C",20,0.274630253643358,0.079832541475301,0.194797712168057,0.0650897847313389,0.129707927436718,2.91304347826087,0.775912258123338,2.03571912642974,0.398740023273953,0.290817018061392,2,0.477121254719662
"CDR C","C",32,0.35656264348722,0.0477084774003731,0.308854166086847,0.0213785537968805,0.287475612289966,3.73913043478261,1.05498841767818,2.16899519182855,0.507342186126535,0.271124398978569,2,0.477121254719662
"CDR C","C",34,0.207551501333868,-0.0224856285102623,0.230037129844131,-0.0240678717739235,0.254105001618054,3.95652173913043,1.18974652098618,3.07338431345544,0.541476976572217,0.341487145939493,2,0.477121254719662
"CDR C","C",36,0.445493073442399,0.0179557023259901,0.427537371116408,0.129431560689755,0.298105810426654,4.08695652173913,1.31533405119457,3.42897913553306,0.675947988571378,0.489854162219008,2,0.477121254719662
"CDR C","D",5,0.473866272190708,0.105790120014142,0.368076152176565,0.0887963531889233,0.279279798987642,3.8695652173913,1.14813750555551,2.73702485171744,0.640787742592573,0.456170808619573,3.4,0.643452676486187
"CDR C","D",10,0.50924411021227,0.118073647403759,0.391170462808511,0.142496590524268,0.248673872284243,3.73913043478261,1.01159385428573,2.2863045455506,0.486473812323927,0.285788068193824,3.4,0.643452676486187
"CDR C","D",19,0.400226126847316,0.172706093394768,0.227520033452549,0.00679633826803525,0.220723695184513,3.56521739130435,0.847076699372281,1.94671769131351,0.407357784478994,0.243339711414189,3.4,0.643452676486187
"CDR C","D",45,0.266889896373569,-0.0382870360003342,0.305176932373903,0.100278198000957,0.204898734372946,3.82608695652174,1.0252811762962,2.43023440789324,0.466625572493455,0.270026045321471,3.4,0.643452676486187
"CDR C","D",46,0.308853709450041,-0.034600428904858,0.343454138354899,0.102602288879124,0.240851849475775,3,1.03059378235194,2.46126818835672,0.529620436407233,0.351609741193817,3.4,0.643452676486187
"CDR C","D",50,0.350106964602465,-0.0108211160081783,0.360928080610643,0.0653021642299346,0.295625916380709,3.17391304347826,1.04696368522155,2.21297709577343,0.476493707571223,0.245886343974825,3.4,0.643452676486187
"CDR C","E",6,0.422551108499818,0.081197126336766,0.341353982163051,0.13393544574227,0.207418536420782,3.04347826086957,0.873212299803397,2.08689536368081,0.419926351523203,0.260861920460101,5.4,0.806179973983887
"CDR C","E",14,0.284906448643976,0.0199141391405562,0.264992309503419,0.027546207141103,0.237446102362316,2.82608695652174,0.848295105887008,1.91554474116009,0.473442513046955,0.319257456860015,5.4,0.806179973983887
"CDR C","E",16,0.466524824531288,0.0500826506320217,0.416442173899266,0.165474203114291,0.250967970784976,3.04347826086957,1.06763365111474,2.47551778557695,0.595857685950844,0.412586297596158,5.4,0.806179973983887
"CDR C","E",35,0.436390076546926,0.0454572179810598,0.390932858565867,0.147494477579604,0.243438380986263,3.56521739130435,1.14717671869135,2.7770241183332,0.589532214140653,0.396717731190457,5.4,0.806179973983887
"CDR C","E",38,0.285311518942393,-0.00433979231220758,0.289651311254601,0.0706369567513793,0.219014354503221,2.69565217391304,0.809151760360362,1.76799546037452,0.36826083628708,0.196443940041613,5.4,0.806179973983887
"CDR C","E",49,0.330555714597788,0.14608375259795,0.184471961999838,0.00832614482581821,0.17614581717402,3,0.698656233811993,1.59726583891995,0.359038280442276,0.228180834131421,5.4,0.806179973983887
"CDR C","F",1,0.194691590579387,0.0550459400766555,0.139645650502731,0.0102048431566135,0.129440807346118,1.91304347826087,0.359186260281946,1.23408465545063,0.200465668774556,0.205680775908438,9.5,1.02118929906994
"CDR C","F",9,0.358124770881425,-0.0175845304034692,0.375709301284894,0.183230873605737,0.192478427679156,2.30434782608696,0.836286822008027,2.11146718939843,0.519614217825423,0.422293437879686,9.5,1.02118929906994
"CDR C","F",13,0.269037540290709,0.0887597776170968,0.180277762673612,0.0499182735590426,0.130359489114569,2.52173913043478,0.316093061308297,1.15592395699323,0.1372774722941,0.115592395699323,9.5,1.02118929906994
"CDR C","F",24,0.485271988261128,0.0153861140868568,0.469885874174271,0.261526849087172,0.208359025087099,2.8695652173913,0.834222323250964,2.00635511047663,0.379670941175401,0.222928345608514,9.5,1.02118929906994
"CDR C","F",31,0.290587152336477,0.149501965628722,0.141085186707755,0.0192868984981214,0.121798288209633,2.21739130434783,0.316295730453895,1.16442516219732,0.176528008299108,0.194070860366221,9.5,1.02118929906994
"CDR C","F",52,0.3389665872179,-0.0241147189697554,0.363081306187656,0.169590922081078,0.193490384106578,2.43478260869565,0.836224520745173,2.15829231891665,0.466705791210605,0.359715386486108,9.5,1.02118929906994
"CDR C","G",3,0.152951419388046,-0.127194091782797,0.280145511170843,0.0748641146547309,0.205281396516112,2.34782608695652,0.91000113306479,2.15496066603904,0.467648073836591,0.307851523719863,17,1.25527250510331
"CDR C","G",12,0.391955584925626,0.0366523992131612,0.355303185712465,0.162706950550821,0.192596235161644,2.39130434782609,0.601602293638548,1.48814104948564,0.335760633037277,0.248023508247607,17,1.25527250510331
"CDR C","G",22,0.262960994223509,-0.0514538220053251,0.314414816228834,0.119218064079335,0.195196752149498,2.39130434782609,0.869245815573132,2.10477631997582,0.540092791935349,0.420955263995164,17,1.25527250510331
"CDR C","G",25,0.221209267290268,0.0579288806174254,0.163280386672842,0.027786109434127,0.135494277238715,1.60869565217391,0.277425552012858,1.15851514463438,0.154834148655222,0.193085857439063,17,1.25527250510331
"CDR C","G",40,0.367700571752511,-0.0400798350964761,0.407780406848987,0.197156058693715,0.210624348155271,2.30434782608696,0.804381253581215,2.03391387316548,0.499790173554862,0.406782774633096,17,1.25527250510331
"CDR C","G",48,0.248355680396503,-0.114031054832989,0.362386735229492,0.151055352228651,0.211331383000841,2.34782608695652,0.896273361769765,2.2711210284911,0.64652456715306,0.567780257122774,17,1.25527250510331
"CDR C","H",15,0.138513027343511,-0.152744305540796,0.291257332884306,0.0655408353208697,0.225716497563437,2.52173913043478,0.791996265695182,1.67538018583034,0.380869694973673,0.209422523228792,27.2,1.45024910831936
"CDR C","H",21,0.124716622552621,-0.0544913035061215,0.179207926058742,0.0273088998502187,0.151899026208524,2.56521739130435,0.492432675605188,1.28665547150993,0.253060335722207,0.183807924501419,27.2,1.45024910831936
"CDR C","H",23,0.297801103940766,-0.000371386003971231,0.298172489944737,0.11613461007103,0.182037879873708,2.34782608695652,0.653565379992133,1.60894810610981,0.335866165408213,0.229849729444258,27.2,1.45024910831936
"CDR C","H",29,0.298091146008956,-0.0091901312954673,0.307281277304423,0.127991165047524,0.179290112256899,2.56521739130435,0.697563884421003,1.63964468670715,0.317475005339093,0.182182742967461,27.2,1.45024910831936
"CDR C","H",44,0.0298768338620136,-0.295181909664232,0.325058743526245,0.103343552548445,0.2217151909778,2.21739130434783,1.10108163001674,2.52928798975937,0.565844024479388,0.361326855679911,27.2,1.45024910831936
"CDR C","H",51,0.313803568870429,-0.0993658193165975,0.413169388187027,0.184313442391772,0.228855945795255,2.52173913043478,0.943258578818003,2.32085025075383,0.453611491312235,0.290106281344229,27.2,1.45024910831936
