"Field","Trt","Plot","WScom","WSpop","WAsyn","WCPE","WSAE","Scom","Spop","Asyn","CPE","SAE","Richness","Nitrogen","Nitrogen_log","Group"
"CDR C","C",2,1.91629432618929,0.99070223075144,0.894719885805518,0.510338329809599,0.749897314082919,2.59822006228201,2.14178130674277,1.21311174679799,0.968596314275415,1.25244307552987,1.69565217391304,2,0.477121254719662,"Other species"
"CDR C","C",7,1.48657788327614,0.866317491092175,0.971944810261686,0.540609057553958,0.931364542562153,1.94019115697305,1.52948795814435,1.26852332941999,0.959618280193782,1.32190408999277,1.69565217391304,2,0.477121254719662,"Other species"
"CDR C","C",20,1.06961278541016,0.683012848312531,0.438761550694495,0.152253306188524,0.377692862691605,2.71093639522582,2.43779971995523,1.11204229495752,0.988954039395235,1.12446306972724,1.69565217391304,2,0.477121254719662,"Other species"
"CDR C","C",32,1.6746021097647,0.822351460251034,1.00928455935823,0.564367533798682,0.96080460388849,2.36753196699793,1.65919719492144,1.42691415718674,1.06209955964934,1.34348436944824,2.8695652173913,2,0.477121254719662,"Other species"
"CDR C","C",34,0.687221678494002,0.404631529904021,0.673653693131543,0.33963742281103,0.712040287389981,1.0946281476234,1.0201408906398,1.07301663688521,0.928276869565435,1.15592305708051,2.1304347826087,2,0.477121254719662,"Other species"
"CDR C","C",36,1.6189104948492,0.604902622481212,1.24362671000907,0.757868212988822,0.923120680187231,2.19914263001682,1.30176561971509,1.68935374902444,1.18257149075604,1.42854259740728,2.26086956521739,2,0.477121254719662,"Other species"
"CDR C","D",5,1.57880295137294,0.676475040631069,0.958353683405606,0.554985368278516,0.781141053675378,2.07178349181582,1.64741157540346,1.2575992075984,0.977591024138991,1.2864267127514,2.1304347826087,3.4,0.643452676486187,"Other species"
"CDR C","D",10,2.16152521445984,0.878192741434523,1.27786308802998,0.939672420082463,0.920423577293048,2.06066432535597,1.69151549544495,1.21823555912145,0.924134506313176,1.3182448559156,2.34782608695652,3.4,0.643452676486187,"Other species"
"CDR C","D",19,1.88761905687368,1.1178777696188,1.11067308780162,0.704317524468946,1.09342729411082,2.06331642740259,1.69952714043868,1.21405323769646,0.917351403813249,1.32343312786123,2.47826086956522,3.4,0.643452676486187,"Other species"
"CDR C","D",45,0.683438932631677,0.338472027353837,0.666061077272857,0.35916319666893,0.528732318748964,1.15104893680889,1.0260904832181,1.12178112518779,1.00934581595739,1.11139423917238,2.08695652173913,3.4,0.643452676486187,"Other species"
"CDR C","D",46,1.15061037425967,0.521764043465533,0.854762937091365,0.624550429332024,0.674906162743839,1.43600240584345,1.34611636084155,1.06677434998688,0.986303644045515,1.08158816651158,1.47826086956522,3.4,0.643452676486187,"Other species"
"CDR C","D",50,1.49626926666234,0.651750953218826,1.10209310192553,0.638408993063667,0.948235302414394,1.85434194086348,1.35766140269649,1.3658353527474,0.99021514308766,1.37933191820162,2.1304347826087,3.4,0.643452676486187,"Other species"
"CDR C","E",6,1.00427088640022,0.457611458540541,0.910952199151359,0.649147618246107,0.669206488083415,1.16412894156003,1.10244081669246,1.05595595149737,0.93394638975676,1.13063872089316,1.60869565217391,5.4,0.806179973983887,"Other species"
"CDR C","E",14,1.32578281221517,0.720244706219605,0.788856822001761,0.562377070596097,0.740375396968071,1.76075644389856,1.68063807681974,1.04767139825276,0.99595726669059,1.05192404663506,1.34782608695652,5.4,0.806179973983887,"Other species"
"CDR C","E",16,1.59514654344915,0.611446429398805,1.23243950964582,0.942963377472144,0.841959902985893,1.65352399861364,1.29430006987326,1.27754300343626,1.00660093248234,1.26916532879197,1.73913043478261,5.4,0.806179973983887,"Other species"
"CDR C","E",35,1.14891141871332,0.467039580145911,0.868659180150157,0.443594194120001,0.618521693261993,1.61253689196109,1.32262623243643,1.21919318732293,0.934794266874384,1.3042369112933,1.73913043478261,5.4,0.806179973983887,"Other species"
"CDR C","E",38,1.51138533269147,0.775753764955191,1.20235210594409,0.829183366235464,1.02186779364077,1.74026115165137,1.25702389942149,1.38442964565135,1.04849053139223,1.32040262091165,1.95652173913043,5.4,0.806179973983887,"Other species"
"CDR C","E",49,1.93826168019649,1.26747805215392,1.25451557335246,0.965722318837014,1.23069351494767,2.00654337521313,1.54502799436506,1.29871004443368,1.01733099598861,1.27658554546608,2.08695652173913,5.4,0.806179973983887,"Other species"
"CDR C","F",1,1.40868343137978,1.02133392082193,0.961975625410534,0.873991861647212,0.939635085713783,1.49720485251388,1.46436499446501,1.02242600592953,0.993622720747451,1.0289881507142,1.34782608695652,9.5,1.02118929906994,"Other species"
"CDR C","F",9,1.00010940587553,0.421054400399481,1.11374429606689,0.997131122425128,0.730389664893962,0.988258797439052,0.897970395365748,1.10054719235652,0.986732228195703,1.11534533980808,1.17391304347826,9.5,1.02118929906994,"Other species"
"CDR C","F",13,1.73628547601251,1.1464189856462,1.10978963790855,1.14154695716063,0.989287204530108,1.61522918514124,1.56451764974542,1.03241352720059,0.993939410651385,1.03870871417,1.69565217391304,9.5,1.02118929906994,"Other species"
"CDR C","F",24,1.10579664840734,0.374791208543802,1.31549968739057,1.33652177425218,0.720383737454143,0.930467891247479,0.840590582427888,1.10692162236698,0.972778897785114,1.13789641704532,1.52173913043478,9.5,1.02118929906994,"Other species"
"CDR C","F",31,1.82995543516685,1.32237712123482,1.08569037131902,1.00800983146237,1.03853009852543,1.83864070188791,1.68552239525125,1.09084323475502,1.008762061055,1.08136822038507,1.47826086956522,9.5,1.02118929906994,"Other species"
"CDR C","F",52,0.990692609194206,0.429395626647017,0.805419252032611,0.641831641823854,0.545043399025072,1.23675807443803,1.23003343500174,1.00546703792347,1.00012985859055,1.00533648634433,1.17391304347826,9.5,1.02118929906994,"Other species"
"CDR C","G",3,0.606655264569959,0.318270553640929,0.827433728747778,0.413995666930002,0.696416585409565,0.942910689902886,0.733176861774851,1.28606171179532,1.00006098918426,1.28598328072406,1.43478260869565,17,1.25527250510331,"Other species"
"CDR C","G",12,0.435272911698878,0.192069521698344,0.748405137254548,0.452077591898091,0.51455263838558,0.628199706215902,0.581600646537027,1.08012209057252,0.970381657691138,1.11308997033444,1.21739130434783,17,1.25527250510331,"Other species"
"CDR C","G",22,0.707203994082993,0.34287031667717,0.681831090347081,0.35411820047007,0.518153858294477,1.104911121404,1.03721288761267,1.06526937198702,0.929729828132556,1.14578379627414,1.26086956521739,17,1.25527250510331,"Other species"
"CDR C","G",25,1.54637029737964,1.06177650861106,0.9599033686541,0.89020266358869,0.900412273738301,1.64344849501778,1.61096454901272,1.02016428358089,1.00273700754396,1.01737970764599,1.26086956521739,17,1.25527250510331,"Other species"
"CDR C","G",40,0.83872209350951,0.327972685887433,0.987194870251178,0.969326795711602,0.626970101905695,0.851376448050978,0.849601349018466,1.00208933170194,0.999398418476556,1.00269253300349,1.1304347826087,17,1.25527250510331,"Other species"
"CDR C","G",48,0.745167280005511,0.323494604620088,0.831078555409829,0.690628837285098,0.586930561702135,0.896666788761027,0.896626769100121,1.00004463357808,0.999999220976947,1.00004541263651,1.04347826086957,17,1.25527250510331,"Other species"
"CDR C","H",15,1.09092238560333,0.557874512878557,1.24514388068777,1.09845577183505,1.07072687435321,1.01026527968988,0.876141627103161,1.15308444255774,0.970583405473193,1.1880323072241,1.78260869565217,27.2,1.45024910831936,"Other species"
"CDR C","H",21,1.19414358580815,0.790403080447879,1.05727836906317,0.97883488626064,0.9928427005332,1.21054166690591,1.12945050305554,1.07179700538536,1.00294683449378,1.06864787695982,1.8695652173913,27.2,1.45024910831936,"Other species"
"CDR C","H",23,0.449365284933476,0.226165849773125,0.761651093596131,0.492799644716099,0.582936782981133,0.632183776781326,0.589988366998596,1.07151905383726,0.98759531523136,1.08497786219879,1.21739130434783,27.2,1.45024910831936,"Other species"
"CDR C","H",29,0.42096950219331,0.207476711831517,0.50012703448669,0.200705505692178,0.372468170725565,0.928098399611044,0.841725148142364,1.10261455495217,0.987695404272176,1.11635080023955,1.30434782608696,27.2,1.45024910831936,"Other species"
"CDR C","H",44,0.366646308157263,0.169776899156481,0.566066032029163,0.216679285771609,0.436793129820826,0.796587563082173,0.64770943213631,1.22985326993746,1.01133468678215,1.21606950301545,1.45454545454545,27.2,1.45024910831936,"Other species"
"CDR C","H",51,0.826990146204827,0.319397083872736,0.849558101198078,0.658879681497268,0.555750219866945,1.01023708756677,0.97343565441678,1.03780571728908,0.991576055290147,1.04662240657416,1.39130434782609,27.2,1.45024910831936,"Other species"
