"Field","Trt","Plot","Scom","Spop","Asyn","CPE","SAE","Richness","Shannon","Inv.Simpson","Evenness.Shannon","Evenness.Simpson","Nitrogen","Nitrogen_log"
"CDR C","F",31,0.337094313188487,-0.18842786920547,0.525522182393958,0.0584178480308363,0.467104334363121,6.52173913043478,1.73862419501362,3.32623232297208,0.501660900823144,0.103944760092878,9.5,1.02118929906994
"CDR C","F",52,0.442049548692673,-0.141793853196732,0.583843401889405,0.207503929303497,0.376339472585908,5.17391304347826,1.55028196994189,3.31201808817006,0.475824442845797,0.127385311083464,9.5,1.02118929906994
"CDR C","G",3,0.303089990202264,-0.293123659295992,0.596213649498255,0.106622627107598,0.489591022390657,6.21739130434783,2.09968805381652,5.64125741231088,0.617337901392365,0.188041913743696,17,1.25527250510331
"CDR C","G",12,0.396438361618073,-0.100691949852177,0.49713031147025,0.18868377073199,0.30844654073826,3.82608695652174,1.04389626844489,1.96990947265201,0.361163322881594,0.109439415147334,17,1.25527250510331
"CDR C","G",22,0.312115106435804,-0.161693296897946,0.47380840333375,0.132544399138757,0.341264004194993,4.52173913043478,1.43435780681816,2.92381201055683,0.451332130727666,0.121825500439868,17,1.25527250510331
"CDR C","G",25,0.289455481605964,-0.0428132494944298,0.332268731100393,0.0243665322297113,0.307902198870682,5,1.06110540717114,1.7875254449621,0.33388528445881,0.0744802268734209,17,1.25527250510331
"CDR C","G",40,0.489989803819181,-0.161476360320624,0.651466164139805,0.26322717492903,0.388238989210774,5.04347826086957,1.52875601763692,3.10813983186138,0.481035281101437,0.129505826327558,17,1.25527250510331
"CDR C","G",48,0.34715917982814,-0.195480818810829,0.542639998638969,0.164044824717225,0.378595173921744,5.65217391304348,1.68472897817471,3.77053878069231,0.500321047878195,0.130018578644562,17,1.25527250510331
"CDR C","H",15,0.265809554226518,-0.314789539609246,0.580599093835764,0.0854526365991145,0.495146457236649,5.73913043478261,2.16431040512012,6.25312324351702,0.63026163938331,0.201713653016678,27.2,1.45024910831936
"CDR C","H",21,0.274879115446171,-0.245645307686318,0.520524423132488,0.0514867528068222,0.469037670325666,5.95652173913043,1.85123174725048,3.40270516283769,0.529451664184032,0.103112277661748,27.2,1.45024910831936
"CDR C","H",23,0.311609256316494,-0.054617068935957,0.366226325252451,0.1157510208592,0.250475304393251,3.43478260869565,0.868370535324503,1.74798072555002,0.276948536824896,0.0759991619804356,27.2,1.45024910831936
"CDR C","H",29,0.322648467905322,-0.0479454850176567,0.370593952922979,0.135145754250256,0.235448198672723,4,0.920491046630775,1.79888178999466,0.297793078070051,0.0817673540906662,27.2,1.45024910831936
"CDR C","H",44,0.283634389948599,-0.383954040262133,0.667588430210732,0.160593798642295,0.506994631568437,6.95652173913043,2.35695149033118,8.18139934619631,0.668380749466258,0.240629392535186,27.2,1.45024910831936
"CDR C","H",51,0.346286442229974,-0.278009649349001,0.624296091578975,0.125352724184378,0.498943367394597,6.47826086956522,2.19509252747695,6.53000388780573,0.633369820736682,0.204062621493929,27.2,1.45024910831936
